source_file,record_path,quantity,method,point_estimate,ci_low,ci_high,n_sites,nominal_draws,retained_draws,shortfall,endpoint_touches_0_or_1
robustness/results/robustness_statistics.json,/confidence_correlations/spearman_site_plddt_vs_pair_pae,spearman_site_plddt_vs_pair_pae,cluster_boot_spearman (retained count not stored),-0.7947378983655871,-0.8521142092083485,-0.6879523811127375,,4000,not stored,,
robustness/results/cohort_arm_primary_estimates.csv,row 0: exclude_annotation_coincident | primary,estimate,bootstrap_auc (protein cluster),0.5268233875828813,0.41674431974078835,0.6315393408472534,163,200000,200000,0,
robustness/results/cohort_arm_primary_estimates.csv,row 1: include_annotation_coincident | inclusive_sensitivity,estimate,bootstrap_auc (protein cluster),0.5441347270615563,0.43575552928798883,0.6487455197132617,166,200000,200000,0,
robustness/results/cohort_sensitivity.csv,row 0: primary_excluding_annotation_coincident | 163,estimate,bootstrap_auc (protein cluster),0.5268233875828813,0.41674431974078835,0.6315393408472534,163,200000,200000,0,
robustness/results/cohort_sensitivity.csv,row 1: inclusive_exact_overlaps_at_0A | 166,estimate,bootstrap_auc (protein cluster),0.5441347270615563,0.43575552928798883,0.6487455197132617,166,200000,200000,0,
robustness/results/cohort_sensitivity.csv,row 2: inclusive_exclude_hog1_pby107_position_resolution | 165,estimate,bootstrap_auc (protein cluster),0.5404174015285126,0.4334074240491651,0.6450329666042447,165,20000,20000,0,
robustness/results/cohort_sensitivity.csv,row 3: legacy_phase0_supp6_selected_excluding_overlaps | 158,estimate,bootstrap_auc (protein cluster),0.5220398970398971,0.4075690685351206,0.6316990939091454,158,20000,20000,0,
robustness/results/cohort_sensitivity.csv,row 4: primary_serine_threonine_only | 147,estimate,bootstrap_auc (protein cluster),0.49906716417910446,0.38915498357064626,0.6054819824050592,147,20000,20000,0,
robustness/results/cohort_sensitivity.csv,row 5: primary_tyrosine_only | 16,estimate,bootstrap_auc (protein cluster),0.6041666666666666,0.2718831168831169,1.0,16,20000,19335,665,high=1
robustness/results/cohort_sensitivity.csv,row 6: inclusive_exclude_prm15_s158_phosphointermediate | 165,estimate,bootstrap_auc (protein cluster),0.538506760728983,0.4287111426223594,0.6409485361987408,165,20000,20000,0,
robustness/results/confidence_strata.csv,row 0: exclude_annotation_coincident | all,estimate,bootstrap_auc (protein cluster),0.5268233875828813,0.41674431974078835,0.6315393408472534,163,200000,200000,0,
robustness/results/confidence_strata.csv,row 1: exclude_annotation_coincident | site_plddt_ge_50,estimate,bootstrap_auc (protein cluster),0.48901808785529716,0.3464621212121212,0.6339956011730206,79,20000,20000,0,
robustness/results/confidence_strata.csv,row 2: exclude_annotation_coincident | site_plddt_ge_70,estimate,bootstrap_auc (protein cluster),0.4593993325917686,0.30267448512585815,0.6181344118844116,60,20000,20000,0,
robustness/results/confidence_strata.csv,row 3: exclude_annotation_coincident | site_and_target_plddt_ge_70,estimate,bootstrap_auc (protein cluster),0.45,0.28757965686274506,0.6063114774666264,58,20000,20000,0,
robustness/results/confidence_strata.csv,row 4: exclude_annotation_coincident | site_plddt_ge_90,estimate,bootstrap_auc (protein cluster),0.5699300699300699,0.37074235288521007,0.7464123376623376,35,20000,19999,1,
robustness/results/confidence_strata.csv,row 5: exclude_annotation_coincident | site_and_target_plddt_ge_90,estimate,bootstrap_auc (protein cluster),0.640625,0.4642857142857143,0.7894736842105263,28,20000,20000,0,
robustness/results/confidence_strata.csv,row 6: exclude_annotation_coincident | pair_pae_max_le_5,estimate,bootstrap_auc (protein cluster),0.48823529411764705,0.2608695652173913,0.665775752884886,37,20000,20000,0,
robustness/results/confidence_strata.csv,row 7: exclude_annotation_coincident | pair_pae_max_le_10,estimate,bootstrap_auc (protein cluster),0.4357894736842105,0.20833027859237538,0.6330077250335868,44,20000,20000,0,
robustness/results/confidence_strata.csv,row 8: exclude_annotation_coincident | pair_pae_max_le_15,estimate,bootstrap_auc (protein cluster),0.52,0.32142857142857145,0.6789781495510662,55,20000,20000,0,
robustness/results/confidence_strata.csv,row 9: exclude_annotation_coincident | high_confidence_joint,estimate,bootstrap_auc (protein cluster),0.41626794258373206,0.19166666666666668,0.6166666666666667,41,20000,20000,0,
robustness/results/confidence_strata.csv,row 10: exclude_annotation_coincident | very_high_confidence_joint,estimate,bootstrap_auc (protein cluster),0.6833333333333333,0.4807692307692308,0.8640098765432097,27,20000,19999,1,
robustness/results/confidence_strata.csv,row 11: include_annotation_coincident | all,estimate,bootstrap_auc (protein cluster),0.5441347270615563,0.43575552928798883,0.6487455197132617,166,200000,200000,0,
robustness/results/confidence_strata.csv,row 12: include_annotation_coincident | site_plddt_ge_50,estimate,bootstrap_auc (protein cluster),0.5223429951690821,0.38008474431551353,0.6649435446418205,82,20000,20000,0,
robustness/results/confidence_strata.csv,row 13: include_annotation_coincident | site_plddt_ge_70,estimate,bootstrap_auc (protein cluster),0.5070993914807302,0.35064935064935066,0.6630002923976608,63,20000,20000,0,
robustness/results/confidence_strata.csv,row 14: include_annotation_coincident | site_and_target_plddt_ge_70,estimate,bootstrap_auc (protein cluster),0.5,0.33653513824884795,0.6578947368421053,61,20000,20000,0,
robustness/results/confidence_strata.csv,row 15: include_annotation_coincident | site_plddt_ge_90,estimate,bootstrap_auc (protein cluster),0.6215384615384615,0.43478260869565216,0.790914141414141,38,20000,20000,0,
robustness/results/confidence_strata.csv,row 16: include_annotation_coincident | site_and_target_plddt_ge_90,estimate,bootstrap_auc (protein cluster),0.6973684210526315,0.5357142857142857,0.8421052631578947,31,20000,19997,3,
robustness/results/confidence_strata.csv,row 17: include_annotation_coincident | pair_pae_max_le_5,estimate,bootstrap_auc (protein cluster),0.5549872122762148,0.33222419028340083,0.7296296296296296,40,20000,20000,0,
robustness/results/confidence_strata.csv,row 18: include_annotation_coincident | pair_pae_max_le_10,estimate,bootstrap_auc (protein cluster),0.49624060150375937,0.2769598416289593,0.692310167310167,47,20000,20000,0,
robustness/results/confidence_strata.csv,row 19: include_annotation_coincident | pair_pae_max_le_15,estimate,bootstrap_auc (protein cluster),0.5636363636363636,0.37666043083900225,0.7142857142857143,58,20000,20000,0,
robustness/results/confidence_strata.csv,row 20: include_annotation_coincident | high_confidence_joint,estimate,bootstrap_auc (protein cluster),0.4863157894736842,0.2708333333333333,0.6837967121810994,44,20000,20000,0,
robustness/results/confidence_strata.csv,row 21: include_annotation_coincident | very_high_confidence_joint,estimate,bootstrap_auc (protein cluster),0.7361111111111112,0.553030303030303,0.9027777777777778,30,20000,19999,1,
robustness/results/continuous_outcomes.csv,row 0: phenotypes | 163,estimate,cluster_boot_spearman (retained count not stored),-0.099085815734,-0.273904422126,0.083528640981,163,4000,not stored,,
robustness/results/continuous_outcomes.csv,row 0: phenotypes | 163 [adjusted],adjusted,cluster_boot_spearman (retained count not stored),-0.099085815734,-0.938413832874,0.422058574037,163,4000,not stored,,
robustness/results/continuous_outcomes.csv,row 1: neglog10_min_raw_q | 163,estimate,cluster_boot_spearman (retained count not stored),-0.092928010995,-0.263851392763,0.088768114136,163,4000,not stored,,
robustness/results/continuous_outcomes.csv,row 1: neglog10_min_raw_q | 163 [adjusted],adjusted,cluster_boot_spearman (retained count not stored),-0.092928010995,-0.986177286954,0.476422549569,163,4000,not stored,,
robustness/results/continuous_outcomes.csv,row 2: sscore_rms | 163,estimate,cluster_boot_spearman (retained count not stored),-0.094332773594,-0.274033400346,0.086527064086,163,4000,not stored,,
robustness/results/continuous_outcomes.csv,row 2: sscore_rms | 163 [adjusted],adjusted,cluster_boot_spearman (retained count not stored),-0.094332773594,-0.289455140598,0.071281174149,163,4000,not stored,,
robustness/results/continuous_outcomes.csv,row 3: sscore_mean_abs | 163,estimate,cluster_boot_spearman (retained count not stored),-0.114746648489,-0.282782090077,0.056438794644,163,4000,not stored,,
robustness/results/continuous_outcomes.csv,row 3: sscore_mean_abs | 163 [adjusted],adjusted,cluster_boot_spearman (retained count not stored),-0.114746648489,-0.235253090631,0.052367587985,163,4000,not stored,,
robustness/results/continuous_outcomes.csv,row 4: sscore_max_abs | 163,estimate,cluster_boot_spearman (retained count not stored),-0.07616617066,-0.246223339036,0.086302728016,163,4000,not stored,,
robustness/results/continuous_outcomes.csv,row 4: sscore_max_abs | 163 [adjusted],adjusted,cluster_boot_spearman (retained count not stored),-0.07616617066,-0.395797470199,0.135877516877,163,4000,not stored,,
robustness/results/feature_definition_sensitivity.csv,row 0: dist_act_site_A | 107,estimate,bootstrap_auc (protein cluster),0.570230607966457,0.45279545454545456,0.6772504177109439,107,20000,20000,0,
robustness/results/feature_definition_sensitivity.csv,row 1: dist_binding_A | 155,estimate,bootstrap_auc (protein cluster),0.5251415251415251,0.4147021593447506,0.6315623270367294,155,20000,20000,0,
robustness/results/feature_definition_sensitivity.csv,row 2: dist_core_A | 163,estimate,bootstrap_auc (protein cluster),0.5268233875828813,0.41674431974078835,0.6315393408472534,163,200000,200000,0,
robustness/results/feature_definition_sensitivity.csv,row 3: dist_core_plus_site_A | 163,estimate,bootstrap_auc (protein cluster),0.5260699216395419,0.41446464815044287,0.6330457621205234,163,20000,20000,0,
robustness/results/feature_definition_sensitivity.csv,row 4: dist_all_with_dna_bind_A | 163,estimate,bootstrap_auc (protein cluster),0.5250150693188668,0.4138662397617275,0.6303594855908099,163,20000,20000,0,
robustness/results/regression_models.csv,row 0: exclude_annotation_coincident | y ~ logd,estimate,"logistic Wald / cluster-robust (analytic, no resampling)",0.7671419246922336,0.2736887712210966,2.1502772291125005,,,not stored,,
robustness/results/regression_models.csv,row 1: exclude_annotation_coincident | y ~ logd + plddt + rsa,estimate,"logistic Wald / cluster-robust (analytic, no resampling)",1.3133829603311213,0.3826764129365062,4.507659061741932,,,not stored,,
robustness/results/regression_models.csv,row 2: exclude_annotation_coincident | y ~ logd + plddt + rsa + pae_pair_max,estimate,"logistic Wald / cluster-robust (analytic, no resampling)",1.8216959675351851,0.44617318823109575,7.4378655770213955,,,not stored,,
robustness/results/regression_models.csv,row 3: exclude_annotation_coincident | y ~ logd + plddt + rsa + C(pmt_aa_wt),estimate,"logistic Wald / cluster-robust (analytic, no resampling)",1.4735816443446161,0.4008738676783322,5.416773298607193,,,not stored,,
robustness/results/regression_models.csv,row 4: exclude_annotation_coincident | y ~ logd + plddt + rsa + log_n_annot + log_protein_length + C(pmt_aa_wt),estimate,"logistic Wald / cluster-robust (analytic, no resampling)",1.3438978712289518,0.3823553136075338,4.7235161223561,,,not stored,,
robustness/results/regression_models.csv,row 5: include_annotation_coincident | y ~ logd,estimate,"logistic Wald / cluster-robust (analytic, no resampling)",0.5869031574839212,0.2345569194748815,1.468536153338609,,,not stored,,
robustness/results/regression_models.csv,row 6: include_annotation_coincident | y ~ logd + plddt + rsa,estimate,"logistic Wald / cluster-robust (analytic, no resampling)",0.9522732209239113,0.30564356287472844,2.9669340285123984,,,not stored,,
robustness/results/regression_models.csv,row 7: include_annotation_coincident | y ~ logd + plddt + rsa + pae_pair_max,estimate,"logistic Wald / cluster-robust (analytic, no resampling)",1.1208216434848806,0.3184656188101771,3.9446680655751933,,,not stored,,
robustness/results/regression_models.csv,row 8: include_annotation_coincident | y ~ logd + plddt + rsa + C(pmt_aa_wt),estimate,"logistic Wald / cluster-robust (analytic, no resampling)",0.9911737163167433,0.29587210699729793,3.3204391785607412,,,not stored,,
robustness/results/regression_models.csv,row 9: include_annotation_coincident | y ~ logd + plddt + rsa + log_n_annot + log_protein_length + C(pmt_aa_wt),estimate,"logistic Wald / cluster-robust (analytic, no resampling)",0.8865555755712671,0.27213197170028236,2.8882339096934753,,,not stored,,
robustness/results/residue_class_sensitivity.csv,row 0: S | 107,estimate,bootstrap_auc (protein cluster),0.49369747899159666,0.3810426881381854,0.6022168856048166,107,20000,20000,0,
robustness/results/residue_class_sensitivity.csv,row 1: T | 40,estimate,bootstrap_auc (protein cluster),0.5026041666666666,0.2950307584303087,0.7142857142857143,40,20000,20000,0,
robustness/results/residue_class_sensitivity.csv,row 2: Y | 16,estimate,bootstrap_auc (protein cluster),0.6041666666666666,0.26666666666666666,1.0,16,20000,19404,596,high=1
robustness/results/sift_comparator_sensitivity.csv,row 0: exclude_annotation_coincident | 152 [sift],sift,bootstrap_auc (protein cluster),0.6061554512258738,0.5221801425943358,0.6901504243488439,152,20000,not stored,,
robustness/results/sift_comparator_sensitivity.csv,row 0: exclude_annotation_coincident | 152 [distance],distance,bootstrap_auc (protein cluster),0.5317336115458181,0.41801405993683133,0.646577625570776,152,20000,not stored,,
robustness/results/sift_comparator_sensitivity.csv,row 0: exclude_annotation_coincident | 152 [difference],difference,paired_auc_difference (protein cluster),,-0.036886844864257466,0.1915291204090428,152,20000,not stored,,
robustness/results/sift_comparator_sensitivity.csv,row 1: include_annotation_coincident | 155 [sift],sift,bootstrap_auc (protein cluster),0.6191191191191191,0.5352042210750075,0.7037277586722487,155,20000,not stored,,
robustness/results/sift_comparator_sensitivity.csv,row 1: include_annotation_coincident | 155 [distance],distance,bootstrap_auc (protein cluster),0.5507173840507174,0.440277021872606,0.6643458036264531,155,20000,not stored,,
robustness/results/sift_comparator_sensitivity.csv,row 1: include_annotation_coincident | 155 [difference],difference,paired_auc_difference (protein cluster),,-0.03841374701735857,0.1792606783900658,155,20000,not stored,,
robustness/results/sift_comparator_sensitivity.csv,row 2: legacy_158 | 152 [sift],sift,bootstrap_auc (protein cluster),0.6061554512258738,0.5208031426242774,0.6902992040452336,152,20000,not stored,,
robustness/results/sift_comparator_sensitivity.csv,row 2: legacy_158 | 152 [distance],distance,bootstrap_auc (protein cluster),0.5317336115458181,0.41930363254951336,0.6465740983893558,152,20000,not stored,,
robustness/results/sift_comparator_sensitivity.csv,row 2: legacy_158 | 152 [difference],difference,paired_auc_difference (protein cluster),,-0.03564264308815654,0.1917312879039604,152,20000,not stored,,
results/cohort_arm_logistic.csv,row 0: exclude_annotation_coincident | y ~ logd,estimate,"logistic Wald / cluster-robust (analytic, no resampling)",0.7671419246922336,0.2736887712210966,2.1502772291125005,,,not stored,,
results/cohort_arm_logistic.csv,row 1: exclude_annotation_coincident | y ~ logd + plddt,estimate,"logistic Wald / cluster-robust (analytic, no resampling)",1.0452620890745437,0.3051445402910502,3.580509203324992,,,not stored,,
results/cohort_arm_logistic.csv,row 2: exclude_annotation_coincident | y ~ logd + plddt + rsa,estimate,"logistic Wald / cluster-robust (analytic, no resampling)",1.3133829603311213,0.3826764129365062,4.507659061741932,,,not stored,,
results/cohort_arm_logistic.csv,row 3: include_annotation_coincident | y ~ logd,estimate,"logistic Wald / cluster-robust (analytic, no resampling)",0.5869031574839212,0.2345569194748815,1.468536153338609,,,not stored,,
results/cohort_arm_logistic.csv,row 4: include_annotation_coincident | y ~ logd + plddt,estimate,"logistic Wald / cluster-robust (analytic, no resampling)",0.7622808814738148,0.25019623713211464,2.322465553123664,,,not stored,,
results/cohort_arm_logistic.csv,row 5: include_annotation_coincident | y ~ logd + plddt + rsa,estimate,"logistic Wald / cluster-robust (analytic, no resampling)",0.9522732209239113,0.30564356287472844,2.9669340285123984,,,not stored,,
results/cohort_arm_primary_estimates.csv,row 0: exclude_annotation_coincident | primary,estimate,bootstrap_auc (protein cluster),0.5268233875828813,0.41674431974078835,0.6315393408472534,163,200000,200000,0,
results/cohort_arm_primary_estimates.csv,row 0: exclude_annotation_coincident | primary [naive_site],naive_site,bootstrap_auc (protein cluster),0.5268233875828813,0.43673469387755104,0.6173687782887222,163,200000,200000,0,
results/cohort_arm_primary_estimates.csv,row 1: include_annotation_coincident | inclusive_sensitivity,estimate,bootstrap_auc (protein cluster),0.5441347270615563,0.43575552928798883,0.6487455197132617,166,200000,200000,0,
results/cohort_arm_primary_estimates.csv,row 1: include_annotation_coincident | inclusive_sensitivity [naive_site],naive_site,bootstrap_auc (protein cluster),0.5441347270615563,0.4553844562647754,0.632703488372093,166,200000,200000,0,
