path,bytes,sha256,source,source_url,source_version,license,license_url,transformation
data/af/P12684.cif,971435,e94408fe94e887071c3bba8001abd98a23c02f86c0c3b030af1e9017982aa669,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-P12684-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/P12688.cif,629363,4a99038bb196d5e5c1fdaac57a38ce5e7ef775bbd90bbebfecb835b1a0c96fc2,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-P12688-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/P12904.cif,307285,b790efbdfd176ab1d99b5ad3ff346eb61ac974f71d7af26c9d7016c850bd79fa,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-P12904-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/P13185.cif,1002922,6901eaf2e7881f79120a9f50ca15af77dc9d80ce54b0943519b06d6fc2bc833c,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-P13185-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/P16140.cif,479506,4dbb666ef0813fa58b3bad616d493d7b68d4b1261d9dfb9c03d20a73a34fed4c,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-P16140-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/P16387.cif,386210,496039c6d8e166a09c9d9d9f1c687c6ac476a4ab5034310497728172a25b8a03,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-P16387-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/P20449.cif,446797,4f4a059afcdb0d9f44fe15f7ec41b4407fbd23fc3c496ad7d3d59904a5b0ebf0,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-P20449-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/P20604.cif,300616,6be00cec49eae4e5239659b969a5b6c69de8e430bd7ad2650f1ce856b1d2ab8c,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-P20604-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/P21965.cif,361060,e8bba29ef5a6dab96d054a89c4d7cd328c1cfa1568602db4f2eb7162f9895970,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-P21965-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/P22082.cif,1637566,b73913cd4e04bb7e4f969acfa5df742f308c452219bf8695bdacc2bc07dc3dba,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-P22082-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/P22204.cif,542790,cd8071e34646822fac8df2b861b175281cb8415e2cf332ecd81b08e885ae1876,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-P22204-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/P23561.cif,660798,8c9dc96ab2426ed489b51c876b8b6d46d30fa00a3cd0820dcf181c9252ce4a41,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-P23561-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/P25037.cif,755614,dbfca0cf7fde40bf88eae6fbb11afee750a99e1a6ad339dbec508a76b8ec823d,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-P25037-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/P25333.cif,545728,46a8c844157cb1cb0bfc6ef80ca0ff08f43db490ff9009da2acb28e3465bf3ba,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-P25333-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/P32324.cif,765369,a3db9c9fb825658cc31398bc96cb27519eeeb67400eb1dd7d171d89c82926092,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-P32324-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/P32328.cif,541602,7f6d05e5cbe24e7500a41df584e4b8cb094cce9116de094a1e3e246427ec0d05,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-P32328-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/P32485.cif,407039,966ace1e2d78821beef235801c22caae21a8d935c4f3e266f559ba9356d1bc64,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-P32485-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/P32490.cif,467574,5959bf8940060b24389175d5d686b5d7f9399630a1343d15dc108a1fd8aa594c,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-P32490-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/P32561.cif,406951,47a4443f8a3c2600b162725aa22d6159e0a1c95041fd57c2d95345bcb2dc47e1,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-P32561-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/P32801.cif,590877,89fbb41af14cc7358779da0ac4c507c31128bbdb679250a046ac08de22d8ae10,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-P32801-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/P37263.cif,156220,3f2821645614ec8476ad350679b640d1cac4a6755cbdead7e08c481de3b5a92d,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-P37263-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/P38953.cif,385289,a80cebbfb01f40b373b7232d9ae14e305b65bf2aebc59c4f21275e44d08b74ad,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-P38953-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/P43565.cif,1645523,1123333670f4674dbbea017e0d6f3d1b0d2e8cc07b8c56912b3f979023f67561,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-P43565-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/P47116.cif,745825,ccf0ae68691c55f337edf527f674ad99c1be194f97bc918afa9f03d39069f6a6,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-P47116-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/P50873.cif,476971,4f63efe13f8d5db3905beee44c0b0a8cb4eae74b2adfce402908b6e8b1f40d3c,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-P50873-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/P50947.cif,308547,67931903ed66f034433aebc5a969cd1833da0de6f3bdf31a5ba2567588ddf408,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-P50947-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/P53599.cif,1513231,36cd6cbbb0a2aa12ab9e511f48ec422a128a6c387b2e0f7b3809b9e49be97567,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-P53599-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/Q00772.cif,459659,ea1d0f1131a8a87186005d72e3323d0e94622744a184a5f3e6d24a8389bd7139,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-Q00772-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/Q03262.cif,586502,b5419d24b2c6461a0efffa83f42f1eb2c54edf4faff8072957bd8049490ce2f4,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-Q03262-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/Q03330.cif,423092,6950ad267cc33211f0a07e7e18aface1ecd61e8056cdc4188217314306d239ee,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-Q03330-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/Q03497.cif,829223,89c32464567c40521d7aae209ba7d894136d6c8466d57bab5f64c6fd16aa06da,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-Q03497-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/Q03533.cif,542844,8aa8d5fbb67ec3acdd0652fdf25f7d99cd84c28be6ed4ea4c29c71bcf7e79eb2,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-Q03533-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/Q03656.cif,678756,df83a00207f51a088a0d1b9c304afe2ee40dc393f4d0d1a0ed6bd48bdbacad39,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-Q03656-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/Q04439.cif,1149235,3461a0d5709341021fe1da85e7717dbf09d802bda41b5592a6a0c0cf98b0f2f7,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-Q04439-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/Q06385.cif,328566,dea536942dc36d8b04ef2f4d874fa5eb3b544e554d3189d04db1c1c835f51fd7,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-Q06385-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/Q08972.cif,1129098,e58ad8466cedd4ce0cc06121fcb911acb943d9cf98ac79c9dd732eb71786733f,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-Q08972-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
data/af/Q12222.cif,360891,3f81063100417b4eac15934e3266062505966a0107ff2573f2c51b4d2547d5d6,AlphaFold Protein Structure Database monomer model,https://alphafold.ebi.ac.uk/files/AF-Q12222-F1-model_v6.cif,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,none
